angDist,TIC,RAdeg,DEdeg,HIP,TYC,UCAC4,2MASS,objID,WISEA,GAIA,APASS,KIC,S/G,Ref,r_Pos,pmRA,e_pmRA,pmDE,e_pmDE,r_pm,Plx,e_Plx,Vmag,e_Vmag,Gmag,e_Gmag,Tmag,e_Tmag,f_Tmag,Flag,Teff,s_Teff,logg,s_logg,[M/H],e_[M/H],Rad,s_Rad,Mass,s_Mass,Dist,s_Dist,E(B-V),s_E(B-V),e_Dist,E_Dist,RAOdeg,DEOdeg,_RAJ2000,_DEJ2000,recno,GaiaDR2,RA_ICRS,DE_ICRS,Distcore,Member,MS,Xraycat,SepX-ray,X-rayID,LX,Per,2RXSID,2RXPID,1RXHID,ChandraID,_RA.icrs,_DE.icrs
1.297396,432699513,74.65900784665,16.22239423237,,,,04583816+1613206,,J045838.21+161320.3,3405338148611960448,,,STAR,tmgaia2,tmgaia2,78.492,0.200,-29.072,0.132,gaia2,20.1040,0.1204,17.360,0.200,15.321000,0.000972,13.858,0.008,cdwrf,cdwrf,3017.0,157.0,4.9913,0.0136,,,0.246,0.008,0.217,0.020,49.6730,0.2993,,,0.2975,0.3010,74.65935981197,16.22226906068,74.6593598119666,16.2222690606834,666,3405338148611960448,74.65935981197,16.22226906068,6.61934100648588,Core,M,2RXS_UP,,,2.57962889485209,3.71,,,,,74.65935981197,16.22226906068
4.125099,674070308,74.65850568633,16.22306931372,,,,,,,3405338148610648064,,,STAR,gaia2,gaia2,2.832,0.658,-22.515,0.437,gaia2,2.7374,0.3679,,,18.556999,0.003232,17.336,0.016,rered,gaia2,3455.0,158.0,,,,,,,,,370.7960,55.8375,0.1768,0.0300,47.7350,63.9400,74.65851838712,16.22297237371,74.6593598119666,16.2222690606834,666,3405338148611960448,74.65935981197,16.22226906068,6.61934100648588,Core,M,2RXS_UP,,,2.57962889485209,3.71,,,,,74.65935981197,16.22226906068
0.950652,432614346,74.44351876578,16.47231251948,,,533-010682,04574644+1628202,,J045746.49+162820.1,3405394739101039232,42973270,,STAR,tmgaia2,tmgaia2,57.908,0.149,-20.208,0.086,gaia2,15.1577,0.0855,15.779,0.051,14.448200,0.000928,13.130,0.007,cdwrf,cdwrf,3262.0,157.0,4.8510,0.0017,,,0.374,0.011,0.362,0.020,65.8509,0.3737,,,0.3716,0.3757,74.44377876075,16.47222551125,74.4437787607472,16.4722255112497,667,3405394739101039232,74.44377876075,16.47222551125,20.1012735065395,Tail,M,2RXS_UP,,,4.60860719796193,,,,,,74.44377876075,16.47222551125
1.252177,436587989,71.52175395597,15.88999323593,,,530-009703,04460520+1553241,,J044605.27+155323.7,3405865089559635968,42958606,,STAR,tmgaia2,tmgaia2,76.702,0.226,-25.358,0.103,gaia2,18.1690,0.0813,17.150,0.200,15.115400,0.000623,13.719,0.007,cdwrf,cdwrf,3133.0,157.0,4.9605,0.0099,,,0.270,0.008,0.243,0.020,54.9531,0.2474,,,0.2463,0.2485,71.52209732321,15.88988405463,71.5220973232071,15.8898840546269,668,3405865089559635968,71.52209732321,15.88988405463,8.855552951521,Core,M,2RXS_UP,,,3.19209828548368,,,,,,71.52209732321,15.88988405463
1.423022,436635454,72.12766604656,16.38853463783,,,532-009612,04483062+1623187,,J044830.70+162318.4,3405909374965722368,42961401,,STAR,tmgaia2,tmgaia2,86.622,0.100,-30.420,0.055,gaia2,20.7535,0.0559,12.422,0.016,11.648800,0.000885,10.734,0.006,gbprp,gaia2,3875.0,132.8,4.6869,0.1374,,,0.582,0.067,0.600,0.082,48.1180,0.1303,,,0.1300,0.1307,72.12805479536,16.38840366233,72.1280547953649,16.3884036623264,669,3405909374965722368,72.12805479536,16.38840366233,4.09340919786094,Core,M,XMM,,,0.414641250770057,15.69,,,,,72.12805479536,16.38840366233
1.307004,436582827,71.38568700208,16.59826135713,,,,04453255+1635536,,J044532.62+163553.4,3405952363294872960,,,STAR,tmgaia2,tmgaia2,79.542,0.162,-27.989,0.096,gaia2,18.8335,0.1073,17.310,0.200,15.319300,0.000819,13.883,0.008,cdwrf,cdwrf,3076.0,157.0,4.9804,0.0127,,,0.254,0.008,0.226,0.020,53.0184,0.3038,,,0.3020,0.3055,71.38604436637,16.59814084924,71.3860443663659,16.5981408492372,670,3405952363294872960,71.38604436637,16.59814084924,6.99526749878929,Core,M,2RXS_UP,,,3.01966994698142,1.24,,,,,71.38604436637,16.59814084924
1.368757,436648713,72.50297279845,16.41206089752,,1280-00058-1,533-010104,04500069+1624436,,J045000.77+162443.1,3405988677241799040,42963181,,STAR,tmgaia2,tmgaia2,84.040,0.121,-27.116,0.055,gaia2,20.2409,0.0542,10.691,0.012,10.176100,0.000441,9.484,0.006,gbprp,gaia2,4475.0,132.7,4.5404,0.1046,,,0.744,0.064,0.700,0.087,49.3350,0.1328,,,0.1324,0.1332,72.50335000913,16.41194414669,72.503350009129,16.4119441466864,671,3405988677241799040,72.50335000913,16.41194414669,4.88914688235244,Core,M,2RXS_UP,,,2.51669160790677,11.98,,,,,72.50335000913,16.41194414669
1.346316,436642805,72.40241585456,17.03307485688,,,536-010184,04493656+1701593,,J044936.63+170158.8,3406094750050845696,42962693,,STAR,tmgaia2,tmgaia2,81.407,0.129,-30.289,0.076,gaia2,19.8255,0.0729,16.480,0.200,14.786200,0.000502,13.406,0.007,cdwrf,cdwrf,3157.0,157.0,4.9447,0.0081,,,0.283,0.008,0.258,0.020,50.3677,0.1863,,,0.1856,0.1870,72.40278243540,17.03294444451,72.4027824353994,17.0329444445094,672,3406094750050845696,72.4027824354,17.03294444451,5.41069572165175,Core,M,2RXS_UP,,,2.61488750175772,1.43,,,,,72.4027824354,17.03294444451
1.597766,436650260,72.59970911229,17.20266551369,22496,1284-00332-1,537-010153,04502391+1712096,,J045024.00+171209.0,3406103958460672768,42963635,,STAR,tmgaia2,tmgaia2,96.860,2.000,-35.270,2.000,sblink,22.9600,1.1700,7.108,0.023,6.947770,0.000284,6.554,0.006,gbprp,spec7,5929.7,,,,,,,,,,43.5540,,,,,,72.60014567836,17.20251365721,72.6001456783561,17.2025136572145,673,3406103958460672768,72.60014567836,17.20251365721,4.32266580674854,Core,M,2RXP,14.5206665478293,2RXP J045023.3+171158,12.2494179080368,,2RXS J045024.0+171206,2RXP J045023.3+171158,1RXH J045023.3+171211,,72.60014567836,17.20251365721
1.052947,674108848,71.25116659187,17.27226114950,,,,,,,3406246551373367296,,,STAR,gaia2,gaia2,66.315,0.497,-22.448,0.248,gaia2,16.2840,0.1972,,,16.170900,0.001870,14.884,0.006,gbprp,gaia2,,,,,,,,,,,61.3178,0.7472,,,0.7382,0.7561,71.25146559860,17.27216449646,71.2512688750337,17.2719854538051,674,3406246551373367168,71.25126887503,17.27198545381,14.6879086956133,Core,M,2RXS_UP,,,3.97684254444053,2.12,,,,,71.25126887503,17.27198545381
1.144722,674108847,71.25095127217,17.27208101020,,,,,,,3406246551373367168,,,STAR,gaia2,gaia2,70.439,0.639,-22.194,0.324,gaia2,16.3214,0.1540,,,16.207001,0.001300,14.910,0.010,gbprp,gaia2,,,,,,,,,,,61.1710,0.5807,,,0.5753,0.5861,71.25126887503,17.27198545381,71.2512688750337,17.2719854538051,674,3406246551373367168,71.25126887503,17.27198545381,14.6879086956133,Core,M,2RXS_UP,,,3.97684254444053,2.12,,,,,71.25126887503,17.27198545381
1.204526,436581639,71.25100000000,17.27220000000,,,,04450024+1716199,,J044500.30+171619.6,,,,STAR,2mass,2mass,50.600,2.000,-50.620,2.000,tic7,,,17.690,0.200,,,14.123,0.059,cdwrf,cdwrf,,,5.1471,0.4648,,,0.148,0.029,0.112,0.028,,,,,,,71.25100200000,17.27220900000,71.2512688750337,17.2719854538051,674,3406246551373367168,71.25126887503,17.27198545381,14.6879086956133,Core,M,2RXS_UP,,,3.97684254444053,2.12,,,,,71.25126887503,17.27198545381
1.085179,674108848,71.25116659187,17.27226114950,,,,,,,3406246551373367296,,,STAR,gaia2,gaia2,66.315,0.497,-22.448,0.248,gaia2,16.2840,0.1972,,,16.170900,0.001870,14.884,0.006,gbprp,gaia2,,,,,,,,,,,61.3178,0.7472,,,0.7382,0.7561,71.25146559860,17.27216449646,71.2514655986002,17.2721644964555,675,3406246551373367296,71.2514655986,17.27216449646,14.8253421796591,Core,M,2RXS_UP,,,3.99512171105696,,,,,,71.2514655986,17.27216449646
1.605664,436581639,71.25100000000,17.27220000000,,,,04450024+1716199,,J044500.30+171619.6,,,,STAR,2mass,2mass,50.600,2.000,-50.620,2.000,tic7,,,17.690,0.200,,,14.123,0.059,cdwrf,cdwrf,,,5.1471,0.4648,,,0.148,0.029,0.112,0.028,,,,,,,71.25100200000,17.27220900000,71.2514655986002,17.2721644964555,675,3406246551373367296,71.2514655986,17.27216449646,14.8253421796591,Core,M,2RXS_UP,,,3.99512171105696,,,,,,71.2514655986,17.27216449646
1.793442,674108847,71.25095127217,17.27208101020,,,,,,,3406246551373367168,,,STAR,gaia2,gaia2,70.439,0.639,-22.194,0.324,gaia2,16.3214,0.1540,,,16.207001,0.001300,14.910,0.010,gbprp,gaia2,,,,,,,,,,,61.1710,0.5807,,,0.5753,0.5861,71.25126887503,17.27198545381,71.2514655986002,17.2721644964555,675,3406246551373367296,71.2514655986,17.27216449646,14.8253421796591,Core,M,2RXS_UP,,,3.99512171105696,,,,,,71.2514655986,17.27216449646
1.547584,436614170,71.81232465724,17.33043749816,,,,04471494+1719497,,J044715.02+171949.3,3406284725043872256,,,STAR,tmgaia2,tmgaia2,95.005,0.280,-30.708,0.157,gaia2,22.7651,0.1712,,,17.277700,0.001155,15.628,0.010,cdwrf,cdwrf,2827.0,157.0,5.2183,0.0548,,,0.134,0.004,0.108,0.020,43.8757,0.3321,,,0.3296,0.3346,71.81275315759,17.33030528362,71.8127531575929,17.3303052836191,676,3406284725043872256,71.81275315759,17.33030528362,4.66455971464008,Core,M,2RXS_UP,,,2.01042326434195,,,,,,71.81275315759,17.33030528362
1.603985,436589427,71.61309820387,17.62664261084,,,539-010256,04462712+1737359,,J044627.21+173735.4,3406352826045301632,42959024,,STAR,tmgaia2,tmgaia2,95.970,2.000,-38.710,2.000,sblink,,,16.740,0.200,14.598600,0.000838,13.220,0.008,cdwrf,cdwrf,3161.0,157.0,4.9354,0.0067,,,0.291,0.009,0.267,0.020,76.6231,,,,,,71.61353176369,17.62647594325,71.6135317636927,17.6264759432521,677,3406352826045301632,71.61353176369,17.62647594325,4.05734715487353,Core,M,2RXS_UP,,,2.53413501611835,1.69,,,,,71.61353176369,17.62647594325
1.495894,436614427,71.70605476096,17.74832274726,22224,1271-01301-1,539-010284,04464943+1744540,,J044649.51+174453.6,3406380176397016576,42959462,,STAR,tmgaia2,tmgaia2,91.790,2.000,-29.810,2.000,sblink,24.1100,1.7200,9.600,0.030,9.277070,0.000797,8.670,0.006,gbprp,spec7,4861.7,30.5,,,,,,,,,,,,,,,71.70646971790,17.74819439909,71.7064697179002,17.748194399086,678,3406380176397016576,71.7064697179,17.74819439909,3.75077454059244,Core,M,2RXS,14.063357608809,2RXS J044650.2+174502,8.37171684692396,10.46,2RXS J044650.2+174502,,,,71.7064697179,17.74819439909
1.453808,436665192,73.09127474064,17.17420762503,,,,04522188+1710271,,J045221.96+171026.7,3406417903390509056,,,STAR,tmgaia2,tmgaia2,87.269,0.217,-34.371,0.113,gaia2,21.9147,0.1119,17.370,0.200,15.688300,0.000735,14.233,0.007,cdwrf,cdwrf,3040.0,157.0,5.0675,0.0263,,,0.198,0.006,0.167,0.020,45.5734,0.2342,,,0.2330,0.2353,73.09166801966,17.17405963830,73.0916680196589,17.1740596382956,679,3406417903390509056,73.09166801966,17.1740596383,4.74052023460889,Core,M,2RXS_UP,,,2.16708946362578,,,,,,73.09166801966,17.1740596383
1.276715,436664231,72.95493440279,17.27373274538,,,537-010265,04514917+1716255,,J045149.24+171625.1,3406431406767566464,42965271,,STAR,tmgaia2,tmgaia2,76.676,0.095,-30.089,0.050,gaia2,18.3572,0.0519,11.213,0.046,10.852500,0.000598,10.096,0.006,gbprp,gaia2,4249.0,121.5,4.5650,0.1053,,,0.702,0.063,0.660,0.083,54.3894,0.1547,,,0.1542,0.1551,72.95528013065,17.27360319710,72.9552801306474,17.2736031971018,680,3406431406767566464,72.95528013065,17.2736031971,8.87620797468805,Core,M,2RXP_UP,890.460259953451,970101-aip_/rp201319n001,0.689889028185217,13.01,,,,,72.95528013065,17.2736031971
1.156995,436642056,72.29619234221,17.71543355942,,,539-010440,04491107+1742557,,J044911.13+174255.4,3406697179343851136,42962212,,STAR,tmgaia2,tmgaia2,70.283,0.114,-25.142,0.059,gaia2,17.0001,0.0581,14.034,0.061,13.014500,0.000736,11.882,0.007,cdwrf,cdwrf,3537.0,157.0,4.7539,0.0073,,,0.481,0.014,0.479,0.020,58.7243,0.2019,,,0.2012,0.2026,72.29651001551,17.71532531111,72.296510015509,17.7153253111144,681,3406697179343851136,72.29651001551,17.71532531111,12.6160511068433,Core,M,2RXS_UP,,,3.53760030477686,,,,,,72.29651001551,17.71532531111
1.481362,18682511,72.70734924167,18.14119291150,,,,04504975+1808284,,J045049.83+180827.9,3406734906335151872,,,STAR,tmgaia2,tmgaia2,88.757,0.166,-35.443,0.099,gaia2,21.4044,0.0945,18.070,0.200,16.392700,0.000850,14.870,0.008,cdwrf,cdwrf,2935.0,157.0,5.1396,0.0390,,,0.163,0.005,0.134,0.020,46.6578,0.2072,,,0.2063,0.2082,72.70775137746,18.14104030924,72.7077513774568,18.1410403092448,682,3406734906335151872,72.70775137746,18.14104030924,4.3821392247789,Core,M,2RXS_UP,,,2.20524799429201,,,,,,72.70775137746,18.14104030924
1.440341,18485128,71.90656178364,18.25874807735,22265,1271-01229-1,542-010321,04473755+1815315,,J044737.62+181531.1,3406786445943961088,42960364,,STAR,tmgaia2,tmgaia2,84.653,0.154,-38.326,0.074,gaia2,20.7561,0.0784,8.540,0.030,8.339930,0.000448,7.873,0.006,gbprp,spect,5624.9,105.6,4.4883,0.0744,,,0.944,0.042,1.000,0.125,48.1127,0.1828,,,0.1821,0.1835,71.90694558759,18.25858306172,71.9069455875933,18.2585830617213,683,3406786445943961088,71.90694558759,18.25858306172,4.01410044288276,Core,M,2RXS_UP,,,2.39789202480284,,,,,,71.90694558759,18.25858306172
1.509572,18639254,72.26467376638,18.64124726184,22380,1284-01397-1,544-010800,04490351+1838285,,J044903.58+183828.0,3406823245223942528,42962045,,STAR,tmgaia2,tmgaia2,89.201,0.081,-39.093,0.047,gaia2,21.8667,0.0421,8.980,0.030,8.747410,0.000666,8.228,0.006,gbprp,spect,5278.7,135.2,4.5284,0.0856,,,0.860,0.052,0.910,0.112,45.6714,0.0884,,,0.0882,0.0886,72.26507909102,18.64107894304,72.2650790910214,18.6410789430372,684,3406823245223942528,72.26507909102,18.64107894304,4.30079912193957,Core,M,2RXS,14.177780555375,2RXS J044903.9+183841,4.49356597899368,,2RXS J044903.9+183841,,,,72.26507909102,18.64107894304
1.342485,18799303,73.09804797447,18.99690735099,22654,1288-00032-1,545-011365,04522352+1859489,,J045223.58+185948.5,3406943091991364608,42965876,,STAR,tmgaia2,tmgaia2,79.128,0.082,-35.218,0.046,gaia2,19.6740,0.0467,10.290,0.030,9.932270,0.000462,9.288,0.006,gbprp,spect,4573.0,128.0,4.4849,0.0967,0.1400,0.0400,0.804,0.063,0.720,0.081,50.7543,0.1213,,,0.1211,0.1216,73.09840829039,18.99675571742,73.0984082903878,18.9967557174168,685,3406943091991364608,73.09840829039,18.99675571742,6.32308204572383,Core,M,2RXS,23.5678322898146,2RXS J045222.7+185928,6.65362908013473,11.34,2RXS J045222.7+185928,,,,73.09840829039,18.99675571742
0.914433,311241800,75.92885416408,17.15373270089,,,536-011379,05034293+1709134,,J050342.96+170913.1,3406980028710351744,42983550,,STAR,tmgaia2,tmgaia2,54.272,0.067,-23.132,0.046,gaia2,15.1584,0.0395,13.555,0.022,12.708500,0.000390,11.662,0.008,cdwrf,cdwrf,3683.0,157.0,4.7017,0.0094,,,0.541,0.016,0.537,0.020,65.8451,0.1723,,,,,75.92909871173,17.15363310579,75.9290987117261,17.1536331057867,686,3406980028710351744,75.92909871173,17.15363310579,20.5889343585806,Tail,M,2RXS_UP,,,4.51636344056074,,,,,,75.92909871173,17.15363310579
1.192582,69145814,75.88615826693,18.14788170738,,,,05033266+1808525,,J050332.72+180852.0,3407113241415669120,,,STAR,tmgaia2,tmgaia2,68.153,0.167,-35.708,0.103,gaia2,19.9165,0.1027,17.580,0.200,15.801700,0.000738,14.326,0.007,cdwrf,cdwrf,3015.0,157.0,5.0517,0.0235,,,0.207,0.006,0.176,0.020,50.1392,0.2600,,,0.2586,0.2614,75.88646706299,18.14772796270,75.8864670629924,18.1477279626978,687,3407113241415669120,75.88646706299,18.1477279627,7.74137777001321,Core,M,2RXS_UP,,,2.62614791887209,,,,,,75.88646706299,18.1477279627
1.110459,293510802,76.57495503205,17.81641650445,23750,1286-02135-1,540-012370,05061798+1748591,,J050618.03+174858.7,3407121831350730112,42988049,,STAR,tmgaia2,tmgaia2,64.452,0.080,-31.283,0.056,gaia2,18.6041,0.0525,8.820,0.030,8.620000,0.000644,8.153,0.006,gbprp,gaia2,5549.0,127.5,4.4698,0.0837,,,0.954,0.051,0.980,0.128,53.6687,0.1523,,,0.1519,0.1527,76.57524651080,17.81628181311,76.5752465107988,17.8162818131139,688,3407121831350730112,76.5752465108,17.81628181311,10.3321051372397,Core,M,2RXS,19.0733682088329,2RXS J050619.0+174848,7.89475592450875,,2RXS J050619.0+174848,,,,76.5752465108,17.81628181311
1.467983,303595145,75.31285157951,17.69403021355,,,539-011410,05011507+1741385,,J050115.14+174138.0,3407257105639932032,,,STAR,tmgaia2,tmgaia2,85.969,0.174,-39.737,0.118,gaia2,23.2414,0.1136,16.650,0.200,15.544400,0.001040,14.082,0.008,cdwrf,cdwrf,3032.0,157.0,5.0650,0.0258,,,0.199,0.006,0.168,0.020,42.9750,0.2114,,,0.2105,0.2124,75.31324010322,17.69385912235,75.3132401032233,17.6938591223476,689,3407257105639932032,75.31324010322,17.69385912235,7.27713689096612,Core,M,2RXS_UP,,,1.90920628072574,,,,,,75.31324010322,17.69385912235
1.492273,68995594,75.23009063011,18.80741089729,,,,05005520+1848267,,J050055.28+184826.2,3407395193133161728,,,STAR,tmgaia2,tmgaia2,86.163,0.185,-42.952,0.115,gaia2,23.0602,0.0982,17.430,0.200,15.528200,0.001050,14.010,0.008,cdwrf,cdwrf,2950.0,157.0,5.0362,0.0211,,,0.216,0.007,0.185,0.020,43.3119,0.1857,,,0.1849,0.1864,75.23048253578,18.80722596462,75.2304825357809,18.8072259646173,690,3407395193133161728,75.23048253578,18.80722596462,7.170012035613,Core,M,2RXS_UP,,,1.94467941416584,,,,,,75.23048253578,18.80722596462
1.167613,69144778,75.77956163887,19.01797893934,,1289-01656-1,546-012323,05030708+1901048,,J050307.14+190104.3,3407518510233429248,42982552,,STAR,tmgaia2,tmgaia2,67.093,0.096,-34.250,0.061,gaia2,18.7494,0.0566,11.987,0.034,11.211800,0.002068,10.381,0.006,gbprp,gaia2,4011.0,122.7,4.5451,0.1188,,,0.702,0.073,0.630,0.082,53.2537,0.1617,,,0.1613,0.1621,75.77986719185,19.01783147517,75.7798671918514,19.0178314751746,691,3407518510233429248,75.77986719185,19.01783147517,9.65671409112768,Core,M,2RXS_UP,,,2.97711188814345,,,,,,75.77986719185,19.01783147517
0.889933,27136666,76.89704570857,18.69273159232,,1286-00461-1,544-012400,05073527+1841339,,J050735.32+184133.5,3407612488414335616,42990516,,STAR,tmgaia2,tmgaia2,51.047,0.077,-26.282,0.057,gaia2,14.5389,0.0557,11.326,0.145,10.964400,0.000582,10.256,0.006,gbprp,gaia2,4423.0,120.0,4.5326,0.0999,,,0.745,0.060,0.690,0.081,68.6458,0.2645,,,0.2634,0.2655,76.89727773154,18.69261843514,76.8972777315381,18.6926184351388,692,3407612488414335616,76.89727773154,18.69261843514,23.644805237877,Tail,M,2RXS_UP,,,4.81267346229908,,,,,,76.89727773154,18.69261843514
0.924736,27288605,77.31581692561,19.57249951929,,,548-012941,05091578+1934210,,J050915.82+193420.6,3407959826713625984,42993937,,STAR,tmgaia2,tmgaia2,52.627,0.113,-28.103,0.072,gaia2,15.3692,0.0474,14.469,0.021,13.433900,0.000485,12.274,0.008,cdwrf,cdwrf,3486.0,157.0,4.7704,0.0066,,,0.463,0.014,0.460,0.020,64.9440,0.2013,,,0.2007,0.2018,77.31605740965,19.57237852171,77.3160574096496,19.5723785217135,693,3407959826713625984,77.31605740965,19.57237852171,20.4111409598259,Tail,M,2RXS_UP,,,4.3291393036569,,,,,,77.31605740965,19.57237852171
0.866100,27406765,77.80174933918,20.21327483699,,,,05111241+2012479,,J051112.45+201247.5,3408022193934893440,,,STAR,tmgaia2,tmgaia2,47.909,0.241,-28.759,0.140,gaia2,14.2396,0.1067,17.880,0.200,16.294600,0.001308,14.856,0.008,cdwrf,cdwrf,3088.0,157.0,5.0316,0.0198,,,0.219,0.007,0.188,0.020,70.0915,0.5283,,,0.5244,0.5323,77.80196914934,20.21315101495,77.8019691493404,20.2131510149474,694,3408022193934893440,77.80196914934,20.21315101495,25.4763768855865,Tail,M,2RXS_UP,,,5.07943431067088,,,,,,77.80196914934,20.21315101495
0.833563,674205564,77.01728375266,20.26487122246,,,,,,,3408058645321741568,,,STAR,gaia2,gaia2,48.007,0.333,-24.237,0.245,gaia2,13.6870,0.2276,18.341,0.046,18.242599,0.002145,17.892,0.006,gbprp,gaia2,,,,,,,,,,,72.9459,1.2211,,,1.2010,1.2411,77.01750408698,20.26476686713,77.0175040869777,20.2647668671282,695,3408058645321741568,77.01750408698,20.26476686713,27.9016913266455,Tail,,2RXS_UP,,,5.43487414309845,,,,,,77.01750408698,20.26476686713
1.097802,68812391,74.59270887326,19.31715580014,,,,04582223+1919017,,J045822.29+191901.2,3408234502757515648,42974343,,STAR,tmgaia2,tmgaia2,64.032,0.187,-30.269,0.118,gaia2,16.8736,0.1090,15.839,0.113,15.949300,0.001022,14.522,0.007,cdwrf,cdwrf,3084.0,157.0,5.0389,0.0212,,,0.215,0.007,0.184,0.020,59.1673,0.3846,,,0.3821,0.3870,74.59300101398,19.31702547638,74.5930010139813,19.3170254763765,696,3408234502757515648,74.59300101398,19.31702547638,13.988925240534,Core,M,2RXS_UP,,,3.56118061382917,0.47,,,,,74.59300101398,19.31702547638
1.387034,68894626,74.86499280985,19.34377091931,,,547-011909,04592758+1920376,,J045927.65+192037.0,3408317000489415296,42976281,,STAR,tmgaia2,tmgaia2,79.463,0.115,-41.151,0.072,gaia2,21.3284,0.0758,15.703,0.082,14.268000,0.000521,12.931,0.007,cdwrf,cdwrf,3223.0,157.0,4.9142,0.0045,,,0.311,0.009,0.289,0.020,46.8233,0.1675,,,0.1669,0.1681,74.86535541175,19.34359374261,74.8653554117486,19.3435937426082,697,3408317000489415296,74.86535541175,19.34359374261,6.24459536257815,Core,M,2RXS_UP,,,2.24183660006674,,,,,,74.86535541175,19.34359374261
1.078586,68646689,73.74317127611,19.48538764364,22850,1288-01591-1,548-011586,04545835+1929075,,J045458.41+192907.1,3408463510414294784,42969199,,STAR,tmgaia2,tmgaia2,63.182,0.122,-29.160,0.063,gaia2,15.9184,0.0551,6.347,0.023,6.278610,0.000388,6.067,0.006,gbprp,spect,7165.0,131.2,4.0686,0.0839,-0.0300,0.1900,1.936,0.076,1.600,0.267,62.7075,0.2182,,,0.2174,0.2189,73.74345983611,19.48526209516,73.7434598361073,19.4852620951578,698,3408463510414294784,73.74345983611,19.48526209516,17.0071399320628,Core,,2RXS_UP,,,4.0259468005693,,,,,,73.74345983611,19.48526209516
1.506578,68575702,73.68379535806,19.68089846827,,,549-011540,04544410+1940513,,J045444.17+194050.8,3408504261063819520,42968899,,STAR,tmgaia2,tmgaia2,88.410,0.120,-40.387,0.063,gaia2,21.9800,0.0626,14.480,0.200,12.842700,0.000441,11.649,0.007,cdwrf,cdwrf,3438.0,157.0,4.7853,0.0058,,,0.446,0.013,0.442,0.020,45.4367,0.1302,,,0.1298,0.1306,73.68419963084,19.68072457853,73.6841996308378,19.6807245785312,699,3408504261063819520,73.68419963084,19.68072457853,5.60989593096703,Core,M,2RXS_UP,,,2.11051480715858,,,,,,73.68419963084,19.68072457853
1.072297,69144221,75.77631712264,19.67877602404,,,549-012368,05030630+1940436,,J050306.36+194043.1,3408679804966891264,,,STAR,tmgaia2,tmgaia2,60.616,0.186,-33.341,0.126,gaia2,16.7638,0.1279,17.057,1.133,15.890700,0.001039,14.463,0.008,cdwrf,cdwrf,3085.0,157.0,5.0285,0.0195,,,0.221,0.007,0.190,0.020,59.5558,0.4572,,,0.4537,0.4607,75.77659429735,19.67863247358,75.7765942973544,19.6786324735824,700,3408679804966891264,75.77659429735,19.67863247358,14.8838054511832,Core,M,2RXS_UP,,,3.72030295060906,,,,,,75.77659429735,19.67863247358
1.236513,69092280,75.77393984458,21.58996268654,23497,1293-02747-1,558-013100,05030574+2135238,,J050305.80+213523.5,3409207536188836352,,,STAR,tmgaia2,tmgaia2,68.241,0.484,-41.319,0.354,gaia2,18.4194,0.2940,4.625,0.023,4.615050,0.005003,4.517,0.008,gbprp,spect,8063.4,113.5,3.7974,0.0736,0.1500,0.1600,2.927,0.094,1.960,0.298,54.2319,0.8716,,,0.8578,0.8853,75.77425582871,21.58978478688,75.7742558287143,21.5897847868814,701,3409207536188836352,75.77425582871,21.58978478688,10.9314244770794,Core,,2RXS_UP,,,3.10263144187113,,,,,,75.77425582871,21.58978478688
1.418308,436561375,70.57842349688,17.69396756443,,,539-010029,04421880+1741383,,J044218.88+174137.9,3409290995993067648,42954402,,STAR,tmgaia2,tmgaia2,86.356,0.124,-30.258,0.058,gaia2,19.3507,0.0727,15.005,0.088,13.782400,0.000596,12.502,0.007,cdwrf,cdwrf,3314.0,157.0,4.8460,0.0021,,,0.379,0.011,0.368,0.020,51.6017,0.1951,,,0.1943,0.1958,70.57881376989,17.69383728560,70.5788137698934,17.6938372855965,702,3409290995993067648,70.57881376989,17.6938372856,5.43180987545395,Core,M,2RXS_UP,,,2.88723312119915,12.22,,,,,70.57881376989,17.6938372856
